ui_explanation_charisma|Karizma: Her puan grup asker sayısı limitinize +1 ekler. Şu beceriler Karizma puanınızın 1/3'ünden daha fazla yükseltilemez: liderlik, esir yönetimi, ticaret.
ui_level|Seviye: %d
ui_xp|Tecrübe: %d
ui_next_level_at|Sonraki Seviye: %d
ui_health_player|Sağlık: %d/%d
ui_health|Sağlık: %d
ui_attribute_points|Özellik puanı: %d
ui_skill_points|Beceri puanı: %d
ui_weapon_points|Silah hüneri puanı: %d
ui_mission_losses_none| hiç.
ui_mission_losses_wounded|yaralı :
ui_mission_losses_killed|ölü :
ui_party_losses|%s  : %d yaralı --- %d ölü (%d kişiden).
ui_casualties_sustained|Verdirilen zaiyat:
ui_advantage_change|Avantaj değişimi = %c%d 
ui_overall_battle_casualties|Genel muharebe zaiyatı:
ui_advantage_outnumbered| Ümitsiz bir durumdasınız.
ui_advantage_major_disadvantage| Büyük miktarda dezavantajınız var.
ui_advantage_slight_disadvantage| Küçük miktarda dezavantajınız var.
ui_advantage_balanced| Durum dengeli.
ui_advantage_fair_advantage| Kazanmaya daha yakınsınız.
ui_advantage_greatly_favored| Sayıca çok üstünsünüz.
ui_tactical_advantage|Taktiksel avantaj: %d (%s)
ui_order_group|Gruba emir ver:
ui_question_save_changes|Objelerde değişiklik yaptınız. Değişiklikleri kaydetmek istiyor musunuz?
ui_yes_save|Evet, kaydet
ui_no_discard_changes|Hayır, kaydetme
ui_everyone_control|Herkes!
ui_everyone_around_control|Yakındaki askerler!
ui_others_control|Diğerleri!
ui_question_give_up_fight|Savaşı bırakmak istiyor musun?
ui_give_up|Bırak
ui_keep_fighting|Savaşa devam et
ui_question_leave_area|Bölgeyi Terket
ui_cant_retreat_there_are_enemies_nearby|Geri çekilemezsin. Yakınlarda düşmanlar var!
ui_question_retreat_battle|Muharebeden geri çekilmek istiyor musun?
ui_retreated_battle|%s savaş alanından kaçtı.
ui_retreat|Geri Çekil
ui_talk|Konuş
ui_duel|Düello Yap
ui_mount|At Bin
ui_riding_skill_not_adequate_to_mount|(At binmek için binicilik becerisi yetersiz)
ui_dismount|At İn
ui_exit|Çık
ui_door_to|Kapı: 
ui_open|Aç
ui_equip|Kuşan
ui_baggage|Bagaj
ui_access_inventory|Envantere Eriş
ui_chest|Sandık
ui_passage|Geçit
ui_go|Git
ui_retreat_battle|Muharebeden Çekil
ui_leave_area|Bölgeyi Terket
ui_reports|Raporlar
ui_camp|Kamp
ui_terrain|Arazi
ui_quests|Notlar
ui_inventory|Envanter
ui_character|Karakter
ui_party|Grup
ui_paused|Pause
ui_click_left_button_to_cancel_wait|Bekleme modunda... (çıkmak için sol tıklayın)
ui_midnight|Geceyarısı
ui_late_night|Gece
ui_dawn|Şafak
ui_early_morning|Kuşluk vakti
ui_morning|Sabah
ui_noon|Öğlen
ui_afternoon|İkindi
ui_late_afternoon|Akşamüstü
ui_dusk|Alacakaranlık
ui_evening|Akşam
ui_level_limit_reached|Seviye Sınırına Gelindi!
ui_explanation_level_limit|Selam Maceracı, At&Kılıç deneme sürümünde 6. seviyeye kadar sınırlıdır. Umarız oyunu beğenmişsinizdir ve lisans almak için devam edersiniz. Lisansı internet üzerinden satın almak ve tam sürümü aktifleştirmek çok kolaydır ve sadece bir dakikanızı alır. Aldıktan sonra tekrar bu noktadan oyununuza devam edebilirsiniz. Şimdi, At&Kılıç oyununuzu kaydedecek ve çıkacaktır.
ui_time_limit_reached|Zaman Sınırına Gelindi!
ui_explanation_time_limit|Selam Maceracı, At&Kılıç deneme sürümünde 30 oyun gününe kadar sınırlıdır. Umarız oyunu beğenmişsinizdir ve lisans almak için devam edersiniz. Lisansı internet üzerinden satın almak ve tam sürümü aktifleştirmek çok kolaydır ve sadece bir dakikanızı alır. Aldıktan sonra tekrar bu noktadan oyununuza devam edebilirsiniz. Şimdi, At&Kılıç oyununuzu kaydedecek ve çıkacaktır.
ui_target_lost|Hedef kayboldu
ui_waiting|Bekliyor.
ui_travelling_to|Gidiyor: 
ui_following|Takip ediyor: 
ui_accompanying|Eşlik ediyor: 
ui_running_from|Kaçıyor: 
ui_patrolling|Devriye geziyor
ui_patrolling_around|Devriye geziyor: 
ui_holding|Duruyor
ui_travelling|Yolculuk ediyor
ui_fighting_against|Savaşıyor: 
ui_speed_equals|Hız: %2.1f
ui_defenders|Savunanlar:
ui_prisoners|Esirler:
ui_1_hour|1 saat
ui_n_hours|%d saat
ui_between_hours|%d - %d saat
ui_combatants|Savaşanlar: %d
ui_party_size|Kişi sayısı: %d
ui_party_size_between|Kişi sayısı: %d - %d
ui_merchant|Tüccar
ui_return|Geri Dön
ui_no_cost|Ödeme yok
ui_rename|Rename
ui_use|Use
ui_destroy|Yok et
ui_destructible_target|Tahrip edilebilir hedef
ui_tutorial_inventory|Burası ticaret ekranıdır. Bir eşyayı hızlı bir şekilde satın almak veya satmak için Ctrl tuşuna basılı tutarak eşyaların üzerine tıklayabilirsiniz.
ui_head_armor|Baş Zırhı: %d
ui_body_armor|Vücut Zırhı: %d
ui_leg_armor|Bacak Zırhı: %d
ui_encumbrance|Yük: %2.1f
ui_you_dont_have_value|Yeterli paran (%s) yok.
ui_merchant_cant_afford_value|%s: Bu miktarı (%s) karşılayamam. Bende yalnızca %s var.
ui_merchant_pay_whatever|Tamam tamam, ne kadar verebiliyorsan ver.
ui_merchant_think_of_something_else|Hmm. Başka bir şey düşünelim.
ui_dumping_value_items|%d adet eşya kaybolacak, emin misin?
ui_dumping_value_item|Bir adet eşya kaybolacak, emin misin?
ui_question_slaughter_food_and_eat|Bunu kesip yemek mi istiyorsun: %s?
ui_money_value|Para: %s
ui_dump|Çöp
ui_outfit|Giysi
ui_arms|Silahlar
ui_horse|At
ui_food|Yiyecek
ui_reclaim_your_sold_goods|Bu malı satın almadan önce satmış olduğunuz malları geri alın!
ui_return_your_bought_goods|Bu malı satmadan önce satın almış olduğunuz malları iade edin!
ui_polearm_no_shield|Gönderli silah (Kalkansız)
ui_polearm|Gönderli silah
ui_two_handed|Çift elli
ui_two_handed_one_handed|Çift elli/Tek elli
ui_one_handed|Tek elli
ui_return_price|İade fiyatı: %d
ui_sell_price|Satış fiyatı: %d
ui_reclaim_price|Geri alış fiyatı: %d
ui_buying_price|Alış fiyatı: %d
ui_default_item|Varsayılan öge
ui_buying_price_free|Fiyat: Ücretsiz
ui_weight|Ağırlık: %2.1f
ui_plus_value_to_head_armor|Baş zırhına +%d
ui_plus_value_to_body_armor|Gövde zırhına +%d
ui_plus_value_to_leg_armor|Bacak zırhına +%d
ui_swing|Savurma: %d%s
ui_damage|Zarar: %d%s
ui_thrust|Saplama: %d%s
ui_accuracy|İsabet: %d
ui_speed_rating|Hız: %d
ui_value_to_damage|Zarara %c%d
ui_value_to_morale|Grup moraline +%1.1f
ui_resistance|Direnç: %d
ui_size|Boyut: %d
ui_weapon_reach|Silah erimi: %d
ui_armor|Zırh: %d
ui_speed|Hız: %d
ui_maneuver|Manevra: %d
ui_charge|Hücum: %d
ui_hit_points|Sağlık: %d/%d
ui_requires_value_difficulty|Gereken %s: %d
ui_bonus_against_shields|Kalkanlara karşı bonus
ui_cant_be_used_to_block|Bloklama için kullanılamaz
ui_troop_cant_use_item|%s: BU EŞYAYI KULLANAMAM!!!!!
ui_notification_riding_skill_not_enough|Bu ata binebilmek için yeterli binicilik becerin yok.
ui_notification_requirements_not_met|Bu silahı kullanabilmek için yeterli beceri veya özelliğin yok.
ui_notification_payment_value|%s ödenecek.
ui_notification_payment_receive_value|%s alınacak.
ui_one_handed_weapons|Tek Elli Silahlar
ui_two_handed_weapons|Çift Elli Silahlar
ui_polearms|Gönderli Silahlar
ui_archery|Okçuluk
ui_crossbows|Kundaklı Yaylar
ui_throwing|Fırlatma
ui_firearms|Ateşli Silahlar
ui_reset|Eskiye dön
ui_release_one|Tekini bırak
ui_move_up|Yukarı
ui_move_down| Aşağı 
ui_upgrade_one|Tekini terfi et
ui_party_skills|Grup Becerileri:
ui_morale|Moral: %s
ui_terrible|Berbat
ui_very_low|Çok düşük
ui_low|Düşük
ui_below_average|Ortalamanın altında
ui_average|Ortalamada
ui_above_average|Ortalamanın üstünde
ui_high|Yüksek
ui_very_high|Çok yüksek
ui_excellent|Mükemmel
ui_starving|Açlık çekiyor! %d%%
ui_weekly_cost_value|Haftalık ücret: %s
ui_company|Birlik: %d / %d
ui_prisoners_equal_value|Esirler: %d / %d
ui_choose_prisoners|Esirleri Seç
ui_choose_companions|Adamları Seç
ui_rescued_prisoners|Kurtarılmış Esirler
ui_captured_enemies|Ele Geçirilmiş Düşmanlar
ui_disband|Dağıt
ui_take_prisoner|Esir al
ui_take_back|Geri al
ui_give|Ver
ui_take|Al
ui_sell|Sat
ui_hire|Yanına al
ui_notification_cant_hire|(Alınamıyor: yeterli para yok)
ui_uncapture|Bırak
ui_capture|Yanına al
ui_party_capcity_reached|(Grup kapasitesine erişildi)
ui_all| hepsi
ui_joining_cost_weekly_wage|Katılma ücreti: %d, Haftalık maaş: %d
ui_weekly_wage|Haftalık maaş: %d dinar
ui_price|Fiyat: %d
ui_number_ready_to_upgrade|%d kişi terfi edilmeye hazır.
ui_upgrade_to_value|%s olarak terfi et (%dd)
ui_notification_no_slot_for_upgrade|%s olarak terfi etmek için yer yok!
ui_shield_broken|Kalkan kırıldı.
ui_shield_cracked|Kalkan çatladı.
ui_shield_deformed|Kalkan deforme oldu.
ui_you_hit_a_friendly_troop|Bir dost askere vurdun!
ui_hit_shield_on_back|Sırtındaki kalkana isabet etti!
ui_delivered_couched_lance_damage|Koltuklanmış kargı vuruşu yaptın!
ui_received_couched_lance_damage|Koltuklanmış kargı vuruşu yedin!
ui_speed_bonus_plus|Hız bonusu: +%d%%
ui_speed_bonus|Hız bonusu: %d%%
ui_cant_reload_this_weapon_on_horseback|Bu silah at üstünde doldurulamaz.
ui_no_more_bolts|Kundaklı yay oku kalmadı...
ui_you_are_not_carrying_any_bolts|Hiç kundaklı yay oku taşımıyorsun.
ui_no_more_arrows|Ok kalmadı...
ui_you_are_not_carrying_any_arrows|Hiç ok taşımıyorsun.
ui_head_shot|Kafadan vuruş!
ui_delivered_number_damage|%d zarar verildi.
ui_delivered_number_damage_to_horse|Ata %d zarar verildi.
ui_horse_charged_for_number_damage|At çarparak %d zarar verdi.
ui_received_number_damage|%d zarar aldın.
ui_horse_received_number_damage|At %d zarar aldı.
ui_value_killed_teammate|%s bir takım arkadaşını öldürdü!
ui_horse_fell_dead|At öldü...
ui_horse_crippled|At sakatlandı...
ui_shot_difficulty|Vuruş zorluğu: %2.1f
ui_you_have_improved_your_proficiency_in_value_to_number|%s alanındaki hünerin %d seviyesine yükseldi.
ui_your_proficiency_in_value_has_improved_by_number_to_number|%s alanındaki hünerin +%d artarak %d seviyesine yükseldi.
ui_value_killed_by_value|%s %s tarafından öldürüldü.
ui_value_fell_dead|%s öldü.
ui_value_knocked_unconscious_by_value|%s %s tarafından bayıltıldı.
ui_value_fell_unconscious|%s bayıldı.
ui_troop_routed|%s has been routed.(***)
ui_troop_panicked|%s panikledi.
ui_troop_fled|%s savaştan kaçtı.
ui_you_got_number_experience|%d tecrübe kazandın.
ui_you_have_advanced_to_level_number|%d seviyesine yükseldin.
ui_value_has_advanced_to_level_number|%s %d seviyesine yükseldi.
ui_you_got_value|%s kazandın.
ui_new_quest_taken|Yeni görev alındı: %s.
ui_quest_completed_value|Görev tamamlandı: %s.
ui_quest_succeeded_value|Görev başarıldı: %s.
ui_quest_failed_value|Görev başarılamadı: %s.
ui_quest_concluded_value|Görev sonuçlandırıldı: %s.
ui_quest_cancelled_value|Görev iptal edildi: %s.
ui_lost_value| (%s kaybedildi)
ui_items_lost| (Kaybedilen eşya:
ui_party_has_nothing_to_eat|Grubun yiyecek hiçbir şeyi yok!
ui_days_training_is_complete|Bugünün talimi bitti...
ui_total_experience_gained_through_training_number|Talimde elde edilen toplam tecrübe: %d
ui_some_soldiers_are_ready_to_upgrade|Bazı askerler terfi için hazır.
ui_number_of_companions_exceeds_leadership_limit| Adamlarının sayısı liderlik sınırını aşıyor.
ui_number_of_prisoners_exceeds_prisoner_management_limit| Esirlerinin sayısı esir yönetimi sınırını aşıyor.
ui_party_morale_is_low| Grubun morali düşük!
ui_and_one_space| ve
ui_has_deserted_the_party| grubu terk etti.
ui_have_deserted_the_party| grubu terk etti.
ui_weekly_report|Haftalık rapor
ui_shared_number_experience_within_party|%d tecrübe grup arasında paylaşıldı.
ui_got_item_value|Eşya elde edildi: %s.
ui_game_saved_successfully|Oyun başarılı bir şekilde kaydedildi.
ui_autosaving|Otomatik kayıt...
ui_quick_saving|Hızlı kayıt yapılıyor...
ui_cant_quick_save|Savaş sırasında hızlı kayıt yapılamaz...
ui_screenshot_taken_to_value|Ekran görüntüsü %s dosyasına kaydedildi.
ui_screenshot_failed|Ekran görüntüsü alınamıyor.
ui_value_joined_your_party|%s grubuna katıldı.
ui_value_joined_party_as_prisoner|%s grubuna esir olarak katıldı.
ui_value_has_joined_party|%s gruba katıldı.
ui_value_has_been_taken_prisoner|%s esir olarak alındı.
ui_value_left_the_party|%s gruptan ayrıldı.
ui_number_values_left_the_party|%d %s gruptan ayrıldı.
ui_number_value_left_the_party|%d %s birliği terk etti.
ui_your_relations_with_value_has_improved_from_number_to_number|%s ile ilişkin %d değerinden %d değerine yükseldi.
ui_your_relations_with_value_has_deteriorated_from_number_to_number|%s ile ilişkin %d değerinden %d değerine düştü.
ui_you_lost_value|%s kaybettin.
ui_lost_item_value|Eşya kaybedildi: %s.
ui_got_number_value|%d %s elde ettin.
ui_lost_number_value|%d %s kaybettin.
ui_set_default_keys|Varsayılan tuşları kullan
ui_undo_changes|Değişiklikleri geri al
ui_press_a_key|Bir tuşa basın
ui_return_to_game|Oyuna Geri Dön
ui_options|Seçenekler
ui_save_and_exit|Kaydet ve Çık
ui_save|Kaydet
ui_save_as|Farklı Kaydet
ui_quit_without_saving|Kaydetmeden Çık
ui_empty_slot|Boş Kutu
ui_game_saved|Oyun kaydedildi...
ui_confirm_overwrite| %s üzerine yazılacak. Emin misin?
ui_dynamic_lighting|Dinamik Işıklandırma
ui_character_shadows|Karakter Gölgeleri
ui_grass_density|Çim Yoğunluğu:
ui_environment_shadows|Ortam Gölgeleri
ui_realistic_shadows_on_plants|Bitkilerde Gerçekçi Gölgeler:
ui_particle_systems|Parçacık Sistemi
ui_gamma|Monitör Gama Ayarı:
ui_character_detail|Karakter Detayı:
ui_character_shadow_detail|Karakter Gölgesi Detayı:
ui_blood_stains|Kan Lekeleri:
ui_on|Açık
ui_off|Kapalı
ui_near_player_only|Yalnızca oyuncu yakınında
ui_default|Varsayılan
ui_3d_grass|3 Boyutlu Çim:
ui_number_of_ragdolls|Kukla Fiziği Sayısı:
ui_number_of_corpses|Ceset Sayısı:
ui_unlimited|Limitsiz
ui_anisotropic_filtering|Anisotropik Filtreleme
ui_fast_water_reflection|Hızlı Su Yansıması
ui_maximum_framerate|Azami Frame sayısı:
ui_show_framerate|Frame sayısını göster:
ui_estimated_performance|Tahmini Performans: %%%d
ui_change_graphics_settings_explanation|Yaptığınız bazı değişiklikler yeni bir bölgeye girdiğinizde etkinleşecektir.
ui_start_tutorial|Başlangıç Eğitimi
ui_start_a_new_game|Yeni Oyuna Başla
ui_restore_a_saved_game|Kayıtlı Oyunlar
ui_exit_to_windows|Çıkış
ui_credits|Hazırlayanlar
ui_version_value|v%s
ui_active_quests|Aktif Görevler
ui_finished_quests|Bitmiş Görevler
ui_given_on_date|Veriliş zamanı: %s
ui_days_since_given|Verildiğinden bu yana geçen gün: %d
ui_quest_progression_number|Görev ilerleyişi: %d%%
ui_too_many_quests|Çok fazla görev var
ui_ok|Tamam
ui_move_forward|İleri Git
ui_move_backward|Geri Git
ui_move_left|Sola Git
ui_move_right|Sağa Git
ui_action|Eylem
ui_jump|Zıpla
ui_attack|Saldır
ui_parry_then_attack|Karşı Saldırı
ui_defend|Savun
ui_kick|Tekme
ui_equip_weapon_1|1. Öğeyi Kuşan
ui_equip_weapon_2|2. Öğeyi Kuşan
ui_equip_weapon_3|3. Öğeyi Kuşan
ui_equip_weapon_4|4. Öğeyi Kuşan
ui_equip_next_weapon|Sonraki Silahı Kuşan
ui_equip_next_shield|Sonraki Kalkanı Kuşan
ui_sheath_weapon|Silahı Kınına Koy
ui_character_window|Karakter Penceresi
ui_inventory_window|Envanter Penceresi
ui_party_window|Grup Penceresi
ui_quests_window|Görevler Penceresi
ui_game_log_window|Kayıt Defteri Penceresi
ui_leave_location_retreat|Bölgeden Ayrıl/Geri Çekil
ui_zoom|Görüntüyü Yakınlaştır/Uzaklaştır
ui_view_outfit|Teçhizata Bak
ui_toggle_first_person_view|Birinci Kişi Görüşüne Geç
ui_view_orders|Emirlere bak
ui_quick_save|Hızlı Kayıt
ui_no_key_assigned|Hiçbir tuş atanmadı
ui_new_enemies_have_arrived|Yeni düşman kuvvetleri geldi.
ui_reinforcements_have_arrived|Destek kuvvetler yetişti.
ui_report_casualties|Kayıpları Rapor Et
ui_report_experience|Tecrübeyi Rapor Et
ui_current_level_value|Seviye: %d
ui_base_attribute_value|Öz Nitelik: %s
ui_battle_controls|Savaş Kontrolleri
ui_map_controls|Harita Kontrolleri
ui_general_controls|General Controls
ui_zoom_in|Yakınlaştır
ui_zoom_out|Uzaklaştır
ui_wait|Bekle
ui_take_screenshot|Ekran Görüntüsü Kaydet
ui_randomize|Rastgele
ui_hint|Tüyo
ui_press_left_mouse_button_to_continue|Devam etmek için farenin sol tuşuna bas...
ui_loot|Boşalt
ui_cut_short|k
ui_pierce_short|d
ui_blunt_short|b
ui_battle|Savaş
ui_siege|Kuşatma
ui_troops|Birlikler:
ui_loading_module_info_file|Modül Bilgisi Yükleniyor...
ui_processing_ini_file|INI Dosyası İşlemede...
ui_loading_music|Müzik Yükleniyor...
ui_loading_data|Veriler Aktarılıyor...
ui_loading_setting_data|Ayarlar Yükleniyor...
ui_loading_textures|Kaplamalar Yükleniyor...
ui_finished|Bitti.
ui_creating_game|Oyun Kuruluyor...
ui_loading_savegame_file|Kayıtlı Oyun Yükleniyor...
ui_loading_map_file|Harita Dosyası Yükleniyor...
ui_initializing_map|Harita Oluşturuluyor...
ui_launching_game|Oyun Başlatılıyor...
ui_capital_battle|Savaş:
ui_capital_versus|--Karşısında--
ui_tracks|İzler
ui_battleground|Savaş Meydanı
ui_order_1|1. Grubu Seç
ui_order_2|2. Grubu Seç
ui_order_3|3. Grubu Seç
ui_order_4|4. Grubu Seç
ui_order_5|5. Grubu Seç
ui_order_6|6. Grubu Seç
ui_order_button_hold_this_position|Bu konumda kal
ui_order_button_follow_me|Beni izle
ui_order_button_charge|Hücum
ui_order_button_stand_ground|Yerini koru
ui_order_button_retreat|Çekil
ui_order_button_advance|On adım öne çık
ui_order_button_fall_back|On adım gerile
ui_order_button_spread_out|Dağıl
ui_order_button_stand_closer|Yakın dur
ui_order_button_mount_horses|Ata bin
ui_order_button_dismount|Attan in
ui_order_button_hold_fire|Ateş etme
ui_order_button_fire_at_will|Atış serbest
ui_order_button_use_blunt_weapons|Sadece ezici silahlar kullan
ui_order_button_use_any_weapon|Silahlar serbest
ui_order_button_movement_orders|Manevra talimatları
ui_order_button_formation_orders|Dizilim talimatları
ui_order_button_fire_orders|Ateş etme talimatları
ui_follow_me_e_|%s, beni takip edin!
ui_charge_e_|%s, hücum!!!
ui_stand_ground_e_|%s, olduğun yerde kal!
ui_retreat_e_|%s, geri çekilin!
ui_mount_horses_e_|%s, ata binin!
ui_dismount_e_|%s, attan inin!
ui_advance_e_|%s, on adım ilerleyin!
ui_fall_back_e_|%s, on adım geri çekilin!
ui_stand_closer_e_|%s, yakın durun!
ui_spread_out_e_|%s, açılın!
ui_use_blunt_weapons_e_|%s, bayıltıcı silahlar kullanın!
ui_use_any_weapon_e_|%s, silahlar serbest!
ui_hold_fire_e_|%s, ateşi kes!
ui_fire_at_will_e_|%s, atış serbest!
ui_hold_this_position_e_|%s, bu konumda kalın!
ui_infantry|Piyade
ui_archers|Okçu
ui_cavalry|Süvari
ui_companions|Yoldaşlar
ui_everyone_hear_me|Herkes beni dinlesin!
ui_everyone|Herkes
ui_everyone_around_me|Yakındaki Askerler
ui_str_hear_me|%s, beni dinleyin!
ui_str_and_str|%s ve %s
ui_str_comma_str|%s, %s
ui_need_to_learn_prisoner_management|Esir alabilmek için Esir Yönetimi Becerisi sahibi olman gerekiyor.
ui_game_log|Oyun Kayıtları
ui_recent_messages|En Son Mesajlar
ui_custom_battle|Hızlı Savaş
ui_player|Oyuncu
ui_value_denars|%d dinar
ui_back|Geri
ui_forward|İleri
ui_display_on_map|Haritada Göster
ui_info_pages|Oyun Kavramları
ui_troops2|Karakterler
ui_locations|Yerler
ui_click_button_to_view_note|Bilgi için bağlantıya tıkla.
ui_this_page_contains_no_information|Bu sayfa bilgi içermez
ui_other_pages_that_link_here|Buraya bağlanan diğer sayfalar: 
ui_report_is_value_days_old| (Rapor %d günlük.)
ui_report_is_current| (Rapor güncel)
ui_button_party_member_healthy_total|%s (%d/%d)
ui_button_party_member_total|%s (%d)
ui_button_party_member_hero_percentage_wounded|%s (%d%% - yaralı)
ui_button_party_member_hero_percentage|%s (%d%%)
ui_percentage_value|%d%%
ui_full|Tam
ui_quick|Hızlı
ui_none|Hiçbiri
ui_change|Değiştir
ui_how_to_change|Nasıl Değiştirilir?
ui_change_directx_explanation|Çizim metodunu başlangıç ekranındaki Ayarlar düğmesine tıklayarak ulaşacağın ekranda DirectX 7 veya DirectX 9 olarak değiştirebilirsin.
